cost_function,value,name,level,mode,episode,simulation_id
cost,,District,district,train,3,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9401105814092144,District,district,train,3,travis_resstock-amy2018-2021-release-1-127757
peak_demand,1.0,District,district,train,3,travis_resstock-amy2018-2021-release-1-127757
ramping,1.0277591864546152,District,district,train,3,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0557491916859172,District,district,train,3,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9401105814092144,resstock-amy2018-2021-release-1-127757,building,train,3,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0557491916859172,resstock-amy2018-2021-release-1-127757,building,train,3,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,resstock-amy2018-2021-release-1-127757,building,train,3,travis_resstock-amy2018-2021-release-1-127757
cost,,resstock-amy2018-2021-release-1-127757,building,train,3,travis_resstock-amy2018-2021-release-1-127757
1 - load_factor,0.9933295206918586,District,district,train,4,travis_resstock-amy2018-2021-release-1-127757
average_daily_peak,0.931404195542142,District,district,train,4,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,District,district,train,4,travis_resstock-amy2018-2021-release-1-127757
cost,,District,district,train,4,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9255687215136246,District,district,train,4,travis_resstock-amy2018-2021-release-1-127757
peak_demand,1.0179320775214933,District,district,train,4,travis_resstock-amy2018-2021-release-1-127757
ramping,1.0673786550240447,District,district,train,4,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0761485544083025,District,district,train,4,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9255687215136246,resstock-amy2018-2021-release-1-127757,building,train,4,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0761485544083025,resstock-amy2018-2021-release-1-127757,building,train,4,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,resstock-amy2018-2021-release-1-127757,building,train,4,travis_resstock-amy2018-2021-release-1-127757
cost,,resstock-amy2018-2021-release-1-127757,building,train,4,travis_resstock-amy2018-2021-release-1-127757
1 - load_factor,0.9913081759283976,District,district,train,5,travis_resstock-amy2018-2021-release-1-127757
average_daily_peak,0.9341504734086352,District,district,train,5,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,District,district,train,5,travis_resstock-amy2018-2021-release-1-127757
cost,,District,district,train,5,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9194830770345755,District,district,train,5,travis_resstock-amy2018-2021-release-1-127757
peak_demand,1.0,District,district,train,5,travis_resstock-amy2018-2021-release-1-127757
ramping,1.067098201978654,District,district,train,5,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.077330723435597,District,district,train,5,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9194830770345755,resstock-amy2018-2021-release-1-127757,building,train,5,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.077330723435597,resstock-amy2018-2021-release-1-127757,building,train,5,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,resstock-amy2018-2021-release-1-127757,building,train,5,travis_resstock-amy2018-2021-release-1-127757
cost,,resstock-amy2018-2021-release-1-127757,building,train,5,travis_resstock-amy2018-2021-release-1-127757
1 - load_factor,0.9916269184315392,District,district,train,6,travis_resstock-amy2018-2021-release-1-127757
average_daily_peak,0.9331419031164148,District,district,train,6,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-127757
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9203497516819636,District,district,train,6,travis_resstock-amy2018-2021-release-1-127757
peak_demand,1.0297380409642645,District,district,train,6,travis_resstock-amy2018-2021-release-1-127757
ramping,1.0751012203933714,District,district,train,6,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0771865858909782,District,district,train,6,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9203497516819636,resstock-amy2018-2021-release-1-127757,building,train,6,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0771865858909782,resstock-amy2018-2021-release-1-127757,building,train,6,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,resstock-amy2018-2021-release-1-127757,building,train,6,travis_resstock-amy2018-2021-release-1-127757
cost,,resstock-amy2018-2021-release-1-127757,building,train,6,travis_resstock-amy2018-2021-release-1-127757
1 - load_factor,0.9869589770345292,District,district,train,7,travis_resstock-amy2018-2021-release-1-127757
average_daily_peak,0.929964061635794,District,district,train,7,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-127757
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9208931446924692,District,district,train,7,travis_resstock-amy2018-2021-release-1-127757
peak_demand,1.008632970365182,District,district,train,7,travis_resstock-amy2018-2021-release-1-127757
ramping,1.0633239650779958,District,district,train,7,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.074768598614796,District,district,train,7,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9208931446924692,resstock-amy2018-2021-release-1-127757,building,train,7,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.074768598614796,resstock-amy2018-2021-release-1-127757,building,train,7,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,resstock-amy2018-2021-release-1-127757,building,train,7,travis_resstock-amy2018-2021-release-1-127757
cost,,resstock-amy2018-2021-release-1-127757,building,train,7,travis_resstock-amy2018-2021-release-1-127757
1 - load_factor,0.98802298725471,District,district,train,8,travis_resstock-amy2018-2021-release-1-127757
average_daily_peak,0.9337876901922316,District,district,train,8,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-127757
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.915837017210803,District,district,train,8,travis_resstock-amy2018-2021-release-1-127757
peak_demand,1.0,District,district,train,8,travis_resstock-amy2018-2021-release-1-127757
ramping,1.0548503085688894,District,district,train,8,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0766177213467072,District,district,train,8,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.915837017210803,resstock-amy2018-2021-release-1-127757,building,train,8,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0766177213467072,resstock-amy2018-2021-release-1-127757,building,train,8,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,resstock-amy2018-2021-release-1-127757,building,train,8,travis_resstock-amy2018-2021-release-1-127757
cost,,resstock-amy2018-2021-release-1-127757,building,train,8,travis_resstock-amy2018-2021-release-1-127757
1 - load_factor,0.9870199799060136,District,district,train,9,travis_resstock-amy2018-2021-release-1-127757
average_daily_peak,0.9252791477412107,District,district,train,9,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-127757
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9111214356511647,District,district,train,9,travis_resstock-amy2018-2021-release-1-127757
peak_demand,1.0232667349477458,District,district,train,9,travis_resstock-amy2018-2021-release-1-127757
ramping,1.0574372262632632,District,district,train,9,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0816563149805578,District,district,train,9,travis_resstock-amy2018-2021-release-1-127757
electricity_consumption,0.9111214356511647,resstock-amy2018-2021-release-1-127757,building,train,9,travis_resstock-amy2018-2021-release-1-127757
zero_net_energy,1.0816563149805578,resstock-amy2018-2021-release-1-127757,building,train,9,travis_resstock-amy2018-2021-release-1-127757
carbon_emissions,,resstock-amy2018-2021-release-1-127757,building,train,9,travis_resstock-amy2018-2021-release-1-127757
cost,,resstock-amy2018-2021-release-1-127757,building,train,9,travis_resstock-amy2018-2021-release-1-127757
