cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.9723197921844112,District,district,train,0,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,1.118837021269201,District,district,train,0,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,0,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,0,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,1.1055844966139048,District,district,train,0,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,0.9833375429270518,District,district,train,0,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.8297777627923824,District,district,train,0,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.1186706429403483,District,district,train,0,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,1.1055844966139048,resstock-amy2018-2021-release-1-530679,building,train,0,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.1186706429403483,resstock-amy2018-2021-release-1-530679,building,train,0,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,0,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,0,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9880166480397964,District,district,train,1,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9922817438453764,District,district,train,1,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,1,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,1,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,1.019269462033058,District,district,train,1,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,1.0,District,district,train,1,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.1913559737068715,District,district,train,1,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0679345435610934,District,district,train,1,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,1.019269462033058,resstock-amy2018-2021-release-1-530679,building,train,1,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0679345435610934,resstock-amy2018-2021-release-1-530679,building,train,1,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,1,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,1,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9915412441543936,District,district,train,2,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9822723108992544,District,district,train,2,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,2,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,2,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9742185983834554,District,district,train,2,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,1.0,District,district,train,2,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.1301560119500986,District,district,train,2,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0721690032091955,District,district,train,2,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9742185983834554,resstock-amy2018-2021-release-1-530679,building,train,2,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0721690032091955,resstock-amy2018-2021-release-1-530679,building,train,2,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,2,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,2,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9943439317146776,District,district,train,3,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.980084490653415,District,district,train,3,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,3,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,3,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9484887841516012,District,district,train,3,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,1.0075570061320775,District,district,train,3,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.1090245116791209,District,district,train,3,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.065118127256052,District,district,train,3,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9484887841516012,resstock-amy2018-2021-release-1-530679,building,train,3,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.065118127256052,resstock-amy2018-2021-release-1-530679,building,train,3,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,3,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,3,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9931996637214,District,district,train,4,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9660542359419348,District,district,train,4,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,4,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,4,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9344568568896864,District,district,train,4,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,1.0,District,district,train,4,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.1050257270706447,District,district,train,4,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.057795236964601,District,district,train,4,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9344568568896864,resstock-amy2018-2021-release-1-530679,building,train,4,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.057795236964601,resstock-amy2018-2021-release-1-530679,building,train,4,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,4,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,4,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9940491839831668,District,district,train,5,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9565057153544408,District,district,train,5,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,5,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,5,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.929527447349519,District,district,train,5,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,1.0,District,district,train,5,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.0670239496756797,District,district,train,5,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.050434974480291,District,district,train,5,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.929527447349519,resstock-amy2018-2021-release-1-530679,building,train,5,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.050434974480291,resstock-amy2018-2021-release-1-530679,building,train,5,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,5,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,5,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9941449349170526,District,district,train,6,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9708859974378836,District,district,train,6,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,6,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,6,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9354313643000488,District,district,train,6,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,1.0,District,district,train,6,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.0724486303407763,District,district,train,6,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0495959425054646,District,district,train,6,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9354313643000488,resstock-amy2018-2021-release-1-530679,building,train,6,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0495959425054646,resstock-amy2018-2021-release-1-530679,building,train,6,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,6,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,6,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9949015101452452,District,district,train,7,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9722021648568508,District,district,train,7,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,7,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,7,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9407459935766298,District,district,train,7,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,1.0049267797995023,District,district,train,7,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.0599530115204867,District,district,train,7,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.045168542977812,District,district,train,7,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9407459935766298,resstock-amy2018-2021-release-1-530679,building,train,7,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.045168542977812,resstock-amy2018-2021-release-1-530679,building,train,7,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,7,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,7,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.996027088194392,District,district,train,8,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9720198394403065,District,district,train,8,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,8,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,8,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9418565464553104,District,district,train,8,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,1.013917025627728,District,district,train,8,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.0461195417467355,District,district,train,8,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0392525359426443,District,district,train,8,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9418565464553104,resstock-amy2018-2021-release-1-530679,building,train,8,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0392525359426443,resstock-amy2018-2021-release-1-530679,building,train,8,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,8,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,8,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9952235741370232,District,district,train,9,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9757786686372808,District,district,train,9,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,9,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,9,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9433642830956054,District,district,train,9,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,0.9933535734859076,District,district,train,9,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.0429817409359623,District,district,train,9,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.037552261913907,District,district,train,9,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9433642830956054,resstock-amy2018-2021-release-1-530679,building,train,9,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.037552261913907,resstock-amy2018-2021-release-1-530679,building,train,9,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,9,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,9,alameda_resstock-amy2018-2021-release-1-530679
1 - load_factor,0.9948000903311447,District,district,train,10,alameda_resstock-amy2018-2021-release-1-530679
average_daily_peak,0.9756341753253687,District,district,train,10,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-530679
cost,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9453103334396595,District,district,train,10,alameda_resstock-amy2018-2021-release-1-530679
peak_demand,0.9885205914412638,District,district,train,10,alameda_resstock-amy2018-2021-release-1-530679
ramping,1.041963555289453,District,district,train,10,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0390816214241743,District,district,train,10,alameda_resstock-amy2018-2021-release-1-530679
electricity_consumption,0.9453103334396595,resstock-amy2018-2021-release-1-530679,building,train,10,alameda_resstock-amy2018-2021-release-1-530679
zero_net_energy,1.0390816214241743,resstock-amy2018-2021-release-1-530679,building,train,10,alameda_resstock-amy2018-2021-release-1-530679
carbon_emissions,,resstock-amy2018-2021-release-1-530679,building,train,10,alameda_resstock-amy2018-2021-release-1-530679
cost,,resstock-amy2018-2021-release-1-530679,building,train,10,alameda_resstock-amy2018-2021-release-1-530679
