cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.9880181832171699,District,district,train,0,travis_resstock-amy2018-2021-release-1-134795
average_daily_peak,1.1641761082716438,District,district,train,0,travis_resstock-amy2018-2021-release-1-134795
carbon_emissions,,District,district,train,0,travis_resstock-amy2018-2021-release-1-134795
cost,,District,district,train,0,travis_resstock-amy2018-2021-release-1-134795
electricity_consumption,1.1603434125184569,District,district,train,0,travis_resstock-amy2018-2021-release-1-134795
peak_demand,1.137755203532504,District,district,train,0,travis_resstock-amy2018-2021-release-1-134795
ramping,1.8619958706359248,District,district,train,0,travis_resstock-amy2018-2021-release-1-134795
zero_net_energy,1.2358576939617014,District,district,train,0,travis_resstock-amy2018-2021-release-1-134795
electricity_consumption,1.1603434125184569,resstock-amy2018-2021-release-1-134795,building,train,0,travis_resstock-amy2018-2021-release-1-134795
zero_net_energy,1.2358576939617014,resstock-amy2018-2021-release-1-134795,building,train,0,travis_resstock-amy2018-2021-release-1-134795
carbon_emissions,,resstock-amy2018-2021-release-1-134795,building,train,0,travis_resstock-amy2018-2021-release-1-134795
cost,,resstock-amy2018-2021-release-1-134795,building,train,0,travis_resstock-amy2018-2021-release-1-134795
