reward,time_step,building_name,mode,episode,simulation_id
,0,,train,0,travis_resstock-amy2018-2021-release-1-152107
-17.871952985995552,1,,train,0,travis_resstock-amy2018-2021-release-1-152107
-9.745467636957365,2,,train,0,travis_resstock-amy2018-2021-release-1-152107
-13.099721035761451,3,,train,0,travis_resstock-amy2018-2021-release-1-152107
-13.271427220255648,4,,train,0,travis_resstock-amy2018-2021-release-1-152107
-24.24562901119597,5,,train,0,travis_resstock-amy2018-2021-release-1-152107
-17.012028846007553,6,,train,0,travis_resstock-amy2018-2021-release-1-152107
-15.19083843843438,7,,train,0,travis_resstock-amy2018-2021-release-1-152107
-20.543693224977872,8,,train,0,travis_resstock-amy2018-2021-release-1-152107
-18.92274055559212,9,,train,0,travis_resstock-amy2018-2021-release-1-152107
-12.731741680650238,10,,train,0,travis_resstock-amy2018-2021-release-1-152107
-0.3926620646498191,11,,train,0,travis_resstock-amy2018-2021-release-1-152107
-6.096700583997554,12,,train,0,travis_resstock-amy2018-2021-release-1-152107
-11.198897788871474,13,,train,0,travis_resstock-amy2018-2021-release-1-152107
-1.84276862018497,14,,train,0,travis_resstock-amy2018-2021-release-1-152107
-4.358560020251003,15,,train,0,travis_resstock-amy2018-2021-release-1-152107
-7.8929876681343805,16,,train,0,travis_resstock-amy2018-2021-release-1-152107
-17.909618600777552,17,,train,0,travis_resstock-amy2018-2021-release-1-152107
-10.039150614648047,18,,train,0,travis_resstock-amy2018-2021-release-1-152107
-9.562682697706425,19,,train,0,travis_resstock-amy2018-2021-release-1-152107
-10.308027492055498,20,,train,0,travis_resstock-amy2018-2021-release-1-152107
-15.297460493027158,21,,train,0,travis_resstock-amy2018-2021-release-1-152107
-5.74835053698769,22,,train,0,travis_resstock-amy2018-2021-release-1-152107
-8.520804181186902,23,,train,0,travis_resstock-amy2018-2021-release-1-152107
-18.197284732254072,24,,train,0,travis_resstock-amy2018-2021-release-1-152107
-19.51801705352887,25,,train,0,travis_resstock-amy2018-2021-release-1-152107
-6.877348808904788,26,,train,0,travis_resstock-amy2018-2021-release-1-152107
-9.382546325199106,27,,train,0,travis_resstock-amy2018-2021-release-1-152107
-8.584537817022673,28,,train,0,travis_resstock-amy2018-2021-release-1-152107
-17.8594742116958,29,,train,0,travis_resstock-amy2018-2021-release-1-152107
-10.354156758581926,30,,train,0,travis_resstock-amy2018-2021-release-1-152107
-8.135096557306174,31,,train,0,travis_resstock-amy2018-2021-release-1-152107
-11.196082542807071,32,,train,0,travis_resstock-amy2018-2021-release-1-152107
-8.51941152291673,33,,train,0,travis_resstock-amy2018-2021-release-1-152107
-7.6589356871561405,34,,train,0,travis_resstock-amy2018-2021-release-1-152107
-11.049352307323486,35,,train,0,travis_resstock-amy2018-2021-release-1-152107
-8.839981058276134,36,,train,0,travis_resstock-amy2018-2021-release-1-152107
-3.8717303084706676,37,,train,0,travis_resstock-amy2018-2021-release-1-152107
-8.570072224206692,38,,train,0,travis_resstock-amy2018-2021-release-1-152107
-14.261828210684696,39,,train,0,travis_resstock-amy2018-2021-release-1-152107
-15.557760502312867,40,,train,0,travis_resstock-amy2018-2021-release-1-152107
-21.758315465701365,41,,train,0,travis_resstock-amy2018-2021-release-1-152107
-12.179483654036218,42,,train,0,travis_resstock-amy2018-2021-release-1-152107
-13.985596943746646,43,,train,0,travis_resstock-amy2018-2021-release-1-152107
-13.340499498163155,44,,train,0,travis_resstock-amy2018-2021-release-1-152107
-9.655364661125734,45,,train,0,travis_resstock-amy2018-2021-release-1-152107
-2.560294017991529,46,,train,0,travis_resstock-amy2018-2021-release-1-152107
-5.734704271149312,47,,train,0,travis_resstock-amy2018-2021-release-1-152107
-22.26650543950712,48,,train,0,travis_resstock-amy2018-2021-release-1-152107
-18.44618246342084,49,,train,0,travis_resstock-amy2018-2021-release-1-152107
-10.58801467760809,50,,train,0,travis_resstock-amy2018-2021-release-1-152107
-10.490584813694035,51,,train,0,travis_resstock-amy2018-2021-release-1-152107
-19.31821075826521,52,,train,0,travis_resstock-amy2018-2021-release-1-152107
-12.604817375418168,53,,train,0,travis_resstock-amy2018-2021-release-1-152107
-11.077357985355931,54,,train,0,travis_resstock-amy2018-2021-release-1-152107
-21.439712749601725,55,,train,0,travis_resstock-amy2018-2021-release-1-152107
-20.788677696662994,56,,train,0,travis_resstock-amy2018-2021-release-1-152107
-14.372788567695093,57,,train,0,travis_resstock-amy2018-2021-release-1-152107
-2.558955711083287,58,,train,0,travis_resstock-amy2018-2021-release-1-152107
-2.3770595803154198,59,,train,0,travis_resstock-amy2018-2021-release-1-152107
-6.286236367508645,60,,train,0,travis_resstock-amy2018-2021-release-1-152107
-3.1986721782212237,61,,train,0,travis_resstock-amy2018-2021-release-1-152107
-2.822757253966223,62,,train,0,travis_resstock-amy2018-2021-release-1-152107
-1.2048273312340934,63,,train,0,travis_resstock-amy2018-2021-release-1-152107
-0.6056718743315173,64,,train,0,travis_resstock-amy2018-2021-release-1-152107
-0.910324602571875,65,,train,0,travis_resstock-amy2018-2021-release-1-152107
-1.2007267108657858,66,,train,0,travis_resstock-amy2018-2021-release-1-152107
-0.7792247488352892,67,,train,0,travis_resstock-amy2018-2021-release-1-152107
-7.175702303910199,68,,train,0,travis_resstock-amy2018-2021-release-1-152107
-4.763965617123292,69,,train,0,travis_resstock-amy2018-2021-release-1-152107
-3.257411348607715,70,,train,0,travis_resstock-amy2018-2021-release-1-152107
-7.130993022456373,71,,train,0,travis_resstock-amy2018-2021-release-1-152107
-5.361192773980578,72,,train,0,travis_resstock-amy2018-2021-release-1-152107
-6.805803352875321,73,,train,0,travis_resstock-amy2018-2021-release-1-152107
-12.650637936968305,74,,train,0,travis_resstock-amy2018-2021-release-1-152107
-13.272332043936892,75,,train,0,travis_resstock-amy2018-2021-release-1-152107
-6.685454361800353,76,,train,0,travis_resstock-amy2018-2021-release-1-152107
-4.5792794968983905,77,,train,0,travis_resstock-amy2018-2021-release-1-152107
-6.750953631990177,78,,train,0,travis_resstock-amy2018-2021-release-1-152107
-13.553624632935614,79,,train,0,travis_resstock-amy2018-2021-release-1-152107
-11.005701351820804,80,,train,0,travis_resstock-amy2018-2021-release-1-152107
