cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.9929919184858286,District,district,train,0,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,1.1863935600151232,District,district,train,0,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,0,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,0,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,1.1710645196132152,District,district,train,0,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.1383067650362777,District,district,train,0,travis_resstock-amy2018-2021-release-1-18098
ramping,2.0052548190178565,District,district,train,0,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.1855413135495787,District,district,train,0,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,1.1710645196132152,resstock-amy2018-2021-release-1-18098,building,train,0,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.1855413135495787,resstock-amy2018-2021-release-1-18098,building,train,0,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,0,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,0,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9952454851403676,District,district,train,1,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9926269425499412,District,district,train,1,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,1,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,1,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.9719595438552576,District,district,train,1,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0131234459791028,District,district,train,1,travis_resstock-amy2018-2021-release-1-18098
ramping,1.120957249593659,District,district,train,1,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0672573621347006,District,district,train,1,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.9719595438552576,resstock-amy2018-2021-release-1-18098,building,train,1,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0672573621347006,resstock-amy2018-2021-release-1-18098,building,train,1,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,1,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,1,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9912690244824254,District,district,train,2,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9490854110598282,District,district,train,2,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,2,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,2,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8987983379481999,District,district,train,2,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0068931804093155,District,district,train,2,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0434399239167809,District,district,train,2,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0931559200586023,District,district,train,2,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8987983379481999,resstock-amy2018-2021-release-1-18098,building,train,2,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0931559200586023,resstock-amy2018-2021-release-1-18098,building,train,2,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,2,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,2,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9913942826901772,District,district,train,3,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9354373140282596,District,district,train,3,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,3,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,3,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8705823240830552,District,district,train,3,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.07642192357459,District,district,train,3,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0241807790260449,District,district,train,3,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.091362189676904,District,district,train,3,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8705823240830552,resstock-amy2018-2021-release-1-18098,building,train,3,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.091362189676904,resstock-amy2018-2021-release-1-18098,building,train,3,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,3,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,3,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9936359231830556,District,district,train,4,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9398041642297292,District,district,train,4,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,4,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,4,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8706577076632657,District,district,train,4,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.059829486115854,District,district,train,4,travis_resstock-amy2018-2021-release-1-18098
ramping,1.026003423062065,District,district,train,4,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.085783822472952,District,district,train,4,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8706577076632657,resstock-amy2018-2021-release-1-18098,building,train,4,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.085783822472952,resstock-amy2018-2021-release-1-18098,building,train,4,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,4,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,4,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9947895449874896,District,district,train,5,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9522810182862366,District,district,train,5,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,5,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,5,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8798981074876663,District,district,train,5,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.132989286004637,District,district,train,5,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0421591666705512,District,district,train,5,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0960625085177012,District,district,train,5,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8798981074876663,resstock-amy2018-2021-release-1-18098,building,train,5,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.0960625085177012,resstock-amy2018-2021-release-1-18098,building,train,5,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,5,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,5,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.9937410933980052,District,district,train,6,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9467735405689988,District,district,train,6,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8807137651598541,District,district,train,6,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.128417535230753,District,district,train,6,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0442828101320365,District,district,train,6,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.094455201503146,District,district,train,6,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8807137651598541,resstock-amy2018-2021-release-1-18098,building,train,6,travis_resstock-amy2018-2021-release-1-18098
zero_net_energy,1.094455201503146,resstock-amy2018-2021-release-1-18098,building,train,6,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,resstock-amy2018-2021-release-1-18098,building,train,6,travis_resstock-amy2018-2021-release-1-18098
cost,,resstock-amy2018-2021-release-1-18098,building,train,6,travis_resstock-amy2018-2021-release-1-18098
1 - load_factor,0.992411006824059,District,district,train,7,travis_resstock-amy2018-2021-release-1-18098
average_daily_peak,0.9505571154118398,District,district,train,7,travis_resstock-amy2018-2021-release-1-18098
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-18098
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-18098
electricity_consumption,0.8861830060263083,District,district,train,7,travis_resstock-amy2018-2021-release-1-18098
peak_demand,1.0,District,district,train,7,travis_resstock-amy2018-2021-release-1-18098
ramping,1.0420630743441115,District,district,train,7,travis_resstock-amy2018-2021-release-1-18098
