cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.9680225475274893,District,district,train,0,travis_resstock-amy2018-2021-release-1-130161
average_daily_peak,1.5457286911281831,District,district,train,0,travis_resstock-amy2018-2021-release-1-130161
carbon_emissions,,District,district,train,0,travis_resstock-amy2018-2021-release-1-130161
cost,,District,district,train,0,travis_resstock-amy2018-2021-release-1-130161
electricity_consumption,1.2616667479676869,District,district,train,0,travis_resstock-amy2018-2021-release-1-130161
peak_demand,1.294271194216148,District,district,train,0,travis_resstock-amy2018-2021-release-1-130161
ramping,2.6828737881015674,District,district,train,0,travis_resstock-amy2018-2021-release-1-130161
zero_net_energy,-7.212881146847392,District,district,train,0,travis_resstock-amy2018-2021-release-1-130161
electricity_consumption,1.2616667479676869,resstock-amy2018-2021-release-1-130161,building,train,0,travis_resstock-amy2018-2021-release-1-130161
zero_net_energy,-7.212881146847392,resstock-amy2018-2021-release-1-130161,building,train,0,travis_resstock-amy2018-2021-release-1-130161
carbon_emissions,,resstock-amy2018-2021-release-1-130161,building,train,0,travis_resstock-amy2018-2021-release-1-130161
cost,,resstock-amy2018-2021-release-1-130161,building,train,0,travis_resstock-amy2018-2021-release-1-130161
