reward,time_step,building_name,mode,episode,simulation_id
,0,,train,0,travis_resstock-amy2018-2021-release-1-130161
-22.111820232287982,1,,train,0,travis_resstock-amy2018-2021-release-1-130161
-11.98391536070141,2,,train,0,travis_resstock-amy2018-2021-release-1-130161
-11.016784763608399,3,,train,0,travis_resstock-amy2018-2021-release-1-130161
-11.665622959077542,4,,train,0,travis_resstock-amy2018-2021-release-1-130161
-10.330341624751684,5,,train,0,travis_resstock-amy2018-2021-release-1-130161
-17.066777754911612,6,,train,0,travis_resstock-amy2018-2021-release-1-130161
-14.092713628122272,7,,train,0,travis_resstock-amy2018-2021-release-1-130161
-14.087276081327182,8,,train,0,travis_resstock-amy2018-2021-release-1-130161
-14.889862607093121,9,,train,0,travis_resstock-amy2018-2021-release-1-130161
-12.663782705037349,10,,train,0,travis_resstock-amy2018-2021-release-1-130161
-2.6403422384496134,11,,train,0,travis_resstock-amy2018-2021-release-1-130161
-3.9979981716551674,12,,train,0,travis_resstock-amy2018-2021-release-1-130161
-6.2428302638418165,13,,train,0,travis_resstock-amy2018-2021-release-1-130161
-1.128532915373465,14,,train,0,travis_resstock-amy2018-2021-release-1-130161
-1.0127662777930646,15,,train,0,travis_resstock-amy2018-2021-release-1-130161
-2.419458961846308,16,,train,0,travis_resstock-amy2018-2021-release-1-130161
-14.434505636687884,17,,train,0,travis_resstock-amy2018-2021-release-1-130161
-17.367110718619905,18,,train,0,travis_resstock-amy2018-2021-release-1-130161
-16.73263525493269,19,,train,0,travis_resstock-amy2018-2021-release-1-130161
-14.152666139483998,20,,train,0,travis_resstock-amy2018-2021-release-1-130161
-22.271505952378316,21,,train,0,travis_resstock-amy2018-2021-release-1-130161
-11.651904436689488,22,,train,0,travis_resstock-amy2018-2021-release-1-130161
-11.463171434270429,23,,train,0,travis_resstock-amy2018-2021-release-1-130161
-18.663666880918516,24,,train,0,travis_resstock-amy2018-2021-release-1-130161
-21.6027276512146,25,,train,0,travis_resstock-amy2018-2021-release-1-130161
-7.607326069514748,26,,train,0,travis_resstock-amy2018-2021-release-1-130161
-5.16716843103204,27,,train,0,travis_resstock-amy2018-2021-release-1-130161
-6.5043266482620865,28,,train,0,travis_resstock-amy2018-2021-release-1-130161
-15.674211108101805,29,,train,0,travis_resstock-amy2018-2021-release-1-130161
-7.313914237568102,30,,train,0,travis_resstock-amy2018-2021-release-1-130161
-5.7792449784318425,31,,train,0,travis_resstock-amy2018-2021-release-1-130161
-9.333617572992416,32,,train,0,travis_resstock-amy2018-2021-release-1-130161
-1.82766919548869,33,,train,0,travis_resstock-amy2018-2021-release-1-130161
-4.051480194344396,34,,train,0,travis_resstock-amy2018-2021-release-1-130161
-7.938213409983083,35,,train,0,travis_resstock-amy2018-2021-release-1-130161
-7.630060476194357,36,,train,0,travis_resstock-amy2018-2021-release-1-130161
-2.482298616272818,37,,train,0,travis_resstock-amy2018-2021-release-1-130161
-4.950746932496967,38,,train,0,travis_resstock-amy2018-2021-release-1-130161
-13.022679453059322,39,,train,0,travis_resstock-amy2018-2021-release-1-130161
-11.96553602333497,40,,train,0,travis_resstock-amy2018-2021-release-1-130161
-13.965923179625172,41,,train,0,travis_resstock-amy2018-2021-release-1-130161
-17.981374063970087,42,,train,0,travis_resstock-amy2018-2021-release-1-130161
-20.099345880751372,43,,train,0,travis_resstock-amy2018-2021-release-1-130161
-20.79784042918715,44,,train,0,travis_resstock-amy2018-2021-release-1-130161
-17.898254014713014,45,,train,0,travis_resstock-amy2018-2021-release-1-130161
-10.398924808875641,46,,train,0,travis_resstock-amy2018-2021-release-1-130161
-8.262552644131608,47,,train,0,travis_resstock-amy2018-2021-release-1-130161
-16.64398993366788,48,,train,0,travis_resstock-amy2018-2021-release-1-130161
-17.40964975802701,49,,train,0,travis_resstock-amy2018-2021-release-1-130161
-10.221989329374715,50,,train,0,travis_resstock-amy2018-2021-release-1-130161
-10.924300124747624,51,,train,0,travis_resstock-amy2018-2021-release-1-130161
-19.46165131491151,52,,train,0,travis_resstock-amy2018-2021-release-1-130161
-13.889169107222394,53,,train,0,travis_resstock-amy2018-2021-release-1-130161
-11.396125674281347,54,,train,0,travis_resstock-amy2018-2021-release-1-130161
-21.515855468167832,55,,train,0,travis_resstock-amy2018-2021-release-1-130161
-10.921273071774761,56,,train,0,travis_resstock-amy2018-2021-release-1-130161
-6.607145787177879,57,,train,0,travis_resstock-amy2018-2021-release-1-130161
-1.697666211466418,58,,train,0,travis_resstock-amy2018-2021-release-1-130161
-3.5755601910608608,59,,train,0,travis_resstock-amy2018-2021-release-1-130161
-3.327252320825758,60,,train,0,travis_resstock-amy2018-2021-release-1-130161
-6.111289426919906,61,,train,0,travis_resstock-amy2018-2021-release-1-130161
-6.926878098164959,62,,train,0,travis_resstock-amy2018-2021-release-1-130161
-0.3718257107074275,63,,train,0,travis_resstock-amy2018-2021-release-1-130161
-0.7600517648711732,64,,train,0,travis_resstock-amy2018-2021-release-1-130161
-2.155289893545949,65,,train,0,travis_resstock-amy2018-2021-release-1-130161
-1.2632515025090119,66,,train,0,travis_resstock-amy2018-2021-release-1-130161
-1.866967456566948,67,,train,0,travis_resstock-amy2018-2021-release-1-130161
-6.869141841267325,68,,train,0,travis_resstock-amy2018-2021-release-1-130161
-3.246985808039928,69,,train,0,travis_resstock-amy2018-2021-release-1-130161
-5.5429008615625595,70,,train,0,travis_resstock-amy2018-2021-release-1-130161
-8.965159345814566,71,,train,0,travis_resstock-amy2018-2021-release-1-130161
-3.5997720714594137,72,,train,0,travis_resstock-amy2018-2021-release-1-130161
-5.170164062667524,73,,train,0,travis_resstock-amy2018-2021-release-1-130161
-12.007423992145313,74,,train,0,travis_resstock-amy2018-2021-release-1-130161
-12.143232319039017,75,,train,0,travis_resstock-amy2018-2021-release-1-130161
-5.737097542623307,76,,train,0,travis_resstock-amy2018-2021-release-1-130161
-4.259411949515902,77,,train,0,travis_resstock-amy2018-2021-release-1-130161
-7.034977320345337,78,,train,0,travis_resstock-amy2018-2021-release-1-130161
-9.635034792918628,79,,train,0,travis_resstock-amy2018-2021-release-1-130161
-4.449766451507571,80,,train,0,travis_resstock-amy2018-2021-release-1-130161
-4.672204788317799,81,,train,0,travis_resstock-amy2018-2021-release-1-130161
-2.0447610859207392,82,,train,0,travis_resstock-amy2018-2021-release-1-130161
-4.053300051765785,83,,train,0,travis_resstock-amy2018-2021-release-1-130161
-3.327507983350074,84,,train,0,travis_resstock-amy2018-2021-release-1-130161
-6.872735894801474,85,,train,0,travis_resstock-amy2018-2021-release-1-130161
