cost_function,value,name,level,mode,episode,simulation_id
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,2,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,2,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9913174955587364,District,district,train,3,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9171791226711524,District,district,train,3,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,3,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,3,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8104227321046241,District,district,train,3,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1436540188331097,District,district,train,3,travis_resstock-amy2018-2021-release-1-171887
ramping,1.049123004682485,District,district,train,3,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.231975443849352,District,district,train,3,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8104227321046241,resstock-amy2018-2021-release-1-171887,building,train,3,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.231975443849352,resstock-amy2018-2021-release-1-171887,building,train,3,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,3,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,3,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9923291729387068,District,district,train,4,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9210941203137027,District,district,train,4,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,4,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,4,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8068361319875331,District,district,train,4,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1395990483421572,District,district,train,4,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0469884464630097,District,district,train,4,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2248960113868936,District,district,train,4,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8068361319875331,resstock-amy2018-2021-release-1-171887,building,train,4,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2248960113868936,resstock-amy2018-2021-release-1-171887,building,train,4,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,4,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,4,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9925061235959513,District,district,train,5,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9240241851665916,District,district,train,5,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,5,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,5,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8069424160305041,District,district,train,5,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1448076676578025,District,district,train,5,travis_resstock-amy2018-2021-release-1-171887
ramping,1.053656558305601,District,district,train,5,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2321462636373437,District,district,train,5,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8069424160305041,resstock-amy2018-2021-release-1-171887,building,train,5,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2321462636373437,resstock-amy2018-2021-release-1-171887,building,train,5,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,5,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,5,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9923036198146712,District,district,train,6,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9314859889654948,District,district,train,6,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8062724439655086,District,district,train,6,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.144798682961249,District,district,train,6,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0572689270843905,District,district,train,6,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2322380353554787,District,district,train,6,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8062724439655086,resstock-amy2018-2021-release-1-171887,building,train,6,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2322380353554787,resstock-amy2018-2021-release-1-171887,building,train,6,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,6,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,6,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9923317607409808,District,district,train,7,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9257289468284275,District,district,train,7,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8052561847339275,District,district,train,7,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1412228656481178,District,district,train,7,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0627151808332689,District,district,train,7,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2291507040889758,District,district,train,7,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8052561847339275,resstock-amy2018-2021-release-1-171887,building,train,7,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2291507040889758,resstock-amy2018-2021-release-1-171887,building,train,7,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,7,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,7,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9938656309497788,District,district,train,8,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9211975900943028,District,district,train,8,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8027617832657273,District,district,train,8,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1253211856860073,District,district,train,8,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0586107381004466,District,district,train,8,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2214608166440188,District,district,train,8,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8027617832657273,resstock-amy2018-2021-release-1-171887,building,train,8,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2214608166440188,resstock-amy2018-2021-release-1-171887,building,train,8,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,8,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,8,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9937516839641426,District,district,train,9,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.918519489991441,District,district,train,9,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8045697641881568,District,district,train,9,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1197515929735469,District,district,train,9,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0628617608951767,District,district,train,9,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2184081906960522,District,district,train,9,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8045697641881568,resstock-amy2018-2021-release-1-171887,building,train,9,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2184081906960522,resstock-amy2018-2021-release-1-171887,building,train,9,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,9,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,9,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9942761396094828,District,district,train,10,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9181436302978476,District,district,train,10,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8017965920296962,District,district,train,10,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.12380031324081,District,district,train,10,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0737739768400358,District,district,train,10,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2154116663308348,District,district,train,10,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8017965920296962,resstock-amy2018-2021-release-1-171887,building,train,10,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2154116663308348,resstock-amy2018-2021-release-1-171887,building,train,10,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,10,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,10,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9928305206915208,District,district,train,11,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.920967970023916,District,district,train,11,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,11,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,11,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8037515498866538,District,district,train,11,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1240261025715823,District,district,train,11,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0683884197843831,District,district,train,11,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2147167802468832,District,district,train,11,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8037515498866538,resstock-amy2018-2021-release-1-171887,building,train,11,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2147167802468832,resstock-amy2018-2021-release-1-171887,building,train,11,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,11,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,11,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9923240441650027,District,district,train,12,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.915570970678624,District,district,train,12,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,12,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,12,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8039667871406404,District,district,train,12,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.117542024005595,District,district,train,12,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0673159298106802,District,district,train,12,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.210542102440291,District,district,train,12,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8039667871406404,resstock-amy2018-2021-release-1-171887,building,train,12,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.210542102440291,resstock-amy2018-2021-release-1-171887,building,train,12,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,12,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,12,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.992790630927506,District,district,train,13,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9237615856920288,District,district,train,13,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,13,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,13,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8060563143886577,District,district,train,13,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1446745287017168,District,district,train,13,travis_resstock-amy2018-2021-release-1-171887
ramping,1.070717646438242,District,district,train,13,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.210997968716766,District,district,train,13,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8060563143886577,resstock-amy2018-2021-release-1-171887,building,train,13,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.210997968716766,resstock-amy2018-2021-release-1-171887,building,train,13,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,13,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,13,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9929966854032602,District,district,train,14,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9199999900522456,District,district,train,14,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,train,14,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,train,14,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8041870776368955,District,district,train,14,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1208630987458648,District,district,train,14,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0731156421221797,District,district,train,14,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2087688421680334,District,district,train,14,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.8041870776368955,resstock-amy2018-2021-release-1-171887,building,train,14,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2087688421680334,resstock-amy2018-2021-release-1-171887,building,train,14,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,train,14,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,train,14,travis_resstock-amy2018-2021-release-1-171887
1 - load_factor,0.9933630148636534,District,district,test,0,travis_resstock-amy2018-2021-release-1-171887
average_daily_peak,0.9153089931335764,District,district,test,0,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,District,district,test,0,travis_resstock-amy2018-2021-release-1-171887
cost,,District,district,test,0,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.7973564983237212,District,district,test,0,travis_resstock-amy2018-2021-release-1-171887
peak_demand,1.1053971959720932,District,district,test,0,travis_resstock-amy2018-2021-release-1-171887
ramping,1.0389136914703057,District,district,test,0,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2003128135668868,District,district,test,0,travis_resstock-amy2018-2021-release-1-171887
electricity_consumption,0.7973564983237212,resstock-amy2018-2021-release-1-171887,building,test,0,travis_resstock-amy2018-2021-release-1-171887
zero_net_energy,1.2003128135668868,resstock-amy2018-2021-release-1-171887,building,test,0,travis_resstock-amy2018-2021-release-1-171887
carbon_emissions,,resstock-amy2018-2021-release-1-171887,building,test,0,travis_resstock-amy2018-2021-release-1-171887
cost,,resstock-amy2018-2021-release-1-171887,building,test,0,travis_resstock-amy2018-2021-release-1-171887
