cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.9710970578195156,District,district,train,0,alameda_resstock-amy2018-2021-release-1-108541
average_daily_peak,1.3060703705227397,District,district,train,0,alameda_resstock-amy2018-2021-release-1-108541
carbon_emissions,,District,district,train,0,alameda_resstock-amy2018-2021-release-1-108541
cost,,District,district,train,0,alameda_resstock-amy2018-2021-release-1-108541
electricity_consumption,1.3474353187309396,District,district,train,0,alameda_resstock-amy2018-2021-release-1-108541
peak_demand,1.1030315652760045,District,district,train,0,alameda_resstock-amy2018-2021-release-1-108541
ramping,2.099213540124038,District,district,train,0,alameda_resstock-amy2018-2021-release-1-108541
zero_net_energy,0.5641342916301815,District,district,train,0,alameda_resstock-amy2018-2021-release-1-108541
electricity_consumption,1.3474353187309396,resstock-amy2018-2021-release-1-108541,building,train,0,alameda_resstock-amy2018-2021-release-1-108541
zero_net_energy,0.5641342916301815,resstock-amy2018-2021-release-1-108541,building,train,0,alameda_resstock-amy2018-2021-release-1-108541
carbon_emissions,,resstock-amy2018-2021-release-1-108541,building,train,0,alameda_resstock-amy2018-2021-release-1-108541
cost,,resstock-amy2018-2021-release-1-108541,building,train,0,alameda_resstock-amy2018-2021-release-1-108541
