cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.985702420413266,District,district,train,6,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8736964890155348,District,district,train,6,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,6,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,6,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6785468867466413,District,district,train,6,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.8519477263199342,District,district,train,6,alameda_resstock-amy2018-2021-release-1-175803
ramping,1.0215995424846542,District,district,train,6,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.211990506778581,District,district,train,6,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6785468867466413,resstock-amy2018-2021-release-1-175803,building,train,6,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.211990506778581,resstock-amy2018-2021-release-1-175803,building,train,6,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,6,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,6,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.9795846886683546,District,district,train,7,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8675813431551249,District,district,train,7,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,7,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,7,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6740987076782007,District,district,train,7,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.865789327242401,District,district,train,7,alameda_resstock-amy2018-2021-release-1-175803
ramping,1.0004017604426825,District,district,train,7,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.2255048047584247,District,district,train,7,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6740987076782007,resstock-amy2018-2021-release-1-175803,building,train,7,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.2255048047584247,resstock-amy2018-2021-release-1-175803,building,train,7,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,7,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,7,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.9828942284944638,District,district,train,8,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.889577186120541,District,district,train,8,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,8,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,8,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6956965717934723,District,district,train,8,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.8339718309123657,District,district,train,8,alameda_resstock-amy2018-2021-release-1-175803
ramping,1.016062272400796,District,district,train,8,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-2.7752178831109067,District,district,train,8,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6956965717934723,resstock-amy2018-2021-release-1-175803,building,train,8,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-2.7752178831109067,resstock-amy2018-2021-release-1-175803,building,train,8,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,8,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,8,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.979930768636965,District,district,train,9,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8824614051683949,District,district,train,9,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,9,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,9,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6745361854198623,District,district,train,9,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.8239929678147445,District,district,train,9,alameda_resstock-amy2018-2021-release-1-175803
ramping,0.9851842380583484,District,district,train,9,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.10098010000916,District,district,train,9,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6745361854198623,resstock-amy2018-2021-release-1-175803,building,train,9,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.10098010000916,resstock-amy2018-2021-release-1-175803,building,train,9,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,9,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,9,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.9759028564057004,District,district,train,10,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8906569698363247,District,district,train,10,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6675022070877591,District,district,train,10,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.802994443466625,District,district,train,10,alameda_resstock-amy2018-2021-release-1-175803
ramping,0.987445518425111,District,district,train,10,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.114237710168237,District,district,train,10,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6675022070877591,resstock-amy2018-2021-release-1-175803,building,train,10,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.114237710168237,resstock-amy2018-2021-release-1-175803,building,train,10,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,10,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,10,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.9754552242596184,District,district,train,11,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8845959759386195,District,district,train,11,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,11,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,11,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6712664261536921,District,district,train,11,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.7648336790180648,District,district,train,11,alameda_resstock-amy2018-2021-release-1-175803
ramping,0.9864405857591768,District,district,train,11,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.1337786615273964,District,district,train,11,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6712664261536921,resstock-amy2018-2021-release-1-175803,building,train,11,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.1337786615273964,resstock-amy2018-2021-release-1-175803,building,train,11,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,11,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,11,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.9714448626817728,District,district,train,12,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8942369729855181,District,district,train,12,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,12,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,12,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6746403435690067,District,district,train,12,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.8031831097120687,District,district,train,12,alameda_resstock-amy2018-2021-release-1-175803
ramping,0.9835031371559068,District,district,train,12,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.135373232135415,District,district,train,12,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6746403435690067,resstock-amy2018-2021-release-1-175803,building,train,12,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.135373232135415,resstock-amy2018-2021-release-1-175803,building,train,12,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,12,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,12,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.9775736019729392,District,district,train,13,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8754952548607606,District,district,train,13,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,13,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,13,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6727352830738843,District,district,train,13,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.7656103421082906,District,district,train,13,alameda_resstock-amy2018-2021-release-1-175803
ramping,0.9873307731234896,District,district,train,13,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.158745032516547,District,district,train,13,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6727352830738843,resstock-amy2018-2021-release-1-175803,building,train,13,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.158745032516547,resstock-amy2018-2021-release-1-175803,building,train,13,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,13,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,13,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.9798868527935328,District,district,train,14,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8850010643170061,District,district,train,14,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,train,14,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,train,14,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6715575830692069,District,district,train,14,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.7842537683699347,District,district,train,14,alameda_resstock-amy2018-2021-release-1-175803
ramping,1.0002491321643912,District,district,train,14,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.044440781084012,District,district,train,14,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6715575830692069,resstock-amy2018-2021-release-1-175803,building,train,14,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,-3.044440781084012,resstock-amy2018-2021-release-1-175803,building,train,14,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,train,14,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,train,14,alameda_resstock-amy2018-2021-release-1-175803
1 - load_factor,0.890409851425565,District,district,test,0,alameda_resstock-amy2018-2021-release-1-175803
average_daily_peak,0.8241417810350915,District,district,test,0,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,District,district,test,0,alameda_resstock-amy2018-2021-release-1-175803
cost,,District,district,test,0,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6402311662435558,District,district,test,0,alameda_resstock-amy2018-2021-release-1-175803
peak_demand,0.9735426359237147,District,district,test,0,alameda_resstock-amy2018-2021-release-1-175803
ramping,0.9845999403069241,District,district,test,0,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,0.7578290430106356,District,district,test,0,alameda_resstock-amy2018-2021-release-1-175803
electricity_consumption,0.6402311662435558,resstock-amy2018-2021-release-1-175803,building,test,0,alameda_resstock-amy2018-2021-release-1-175803
zero_net_energy,0.7578290430106356,resstock-amy2018-2021-release-1-175803,building,test,0,alameda_resstock-amy2018-2021-release-1-175803
carbon_emissions,,resstock-amy2018-2021-release-1-175803,building,test,0,alameda_resstock-amy2018-2021-release-1-175803
cost,,resstock-amy2018-2021-release-1-175803,building,test,0,alameda_resstock-amy2018-2021-release-1-175803
