cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.9809687545685952,District,district,train,0,alameda_resstock-amy2018-2021-release-1-538198
average_daily_peak,1.253035240427001,District,district,train,0,alameda_resstock-amy2018-2021-release-1-538198
carbon_emissions,,District,district,train,0,alameda_resstock-amy2018-2021-release-1-538198
cost,,District,district,train,0,alameda_resstock-amy2018-2021-release-1-538198
electricity_consumption,1.1031923147282716,District,district,train,0,alameda_resstock-amy2018-2021-release-1-538198
peak_demand,0.9785064841080926,District,district,train,0,alameda_resstock-amy2018-2021-release-1-538198
ramping,2.274664655743789,District,district,train,0,alameda_resstock-amy2018-2021-release-1-538198
zero_net_energy,1.101452780042476,District,district,train,0,alameda_resstock-amy2018-2021-release-1-538198
electricity_consumption,1.1031923147282716,resstock-amy2018-2021-release-1-538198,building,train,0,alameda_resstock-amy2018-2021-release-1-538198
zero_net_energy,1.101452780042476,resstock-amy2018-2021-release-1-538198,building,train,0,alameda_resstock-amy2018-2021-release-1-538198
carbon_emissions,,resstock-amy2018-2021-release-1-538198,building,train,0,alameda_resstock-amy2018-2021-release-1-538198
cost,,resstock-amy2018-2021-release-1-538198,building,train,0,alameda_resstock-amy2018-2021-release-1-538198
1 - load_factor,0.993995093961688,District,district,train,1,alameda_resstock-amy2018-2021-release-1-538198
average_daily_peak,1.0439471332294188,District,district,train,1,alameda_resstock-amy2018-2021-release-1-538198
carbon_emissions,,District,district,train,1,alameda_resstock-amy2018-2021-release-1-538198
cost,,District,district,train,1,alameda_resstock-amy2018-2021-release-1-538198
electricity_consumption,1.002007567223519,District,district,train,1,alameda_resstock-amy2018-2021-release-1-538198
peak_demand,1.0201646436347622,District,district,train,1,alameda_resstock-amy2018-2021-release-1-538198
ramping,1.3029323236354808,District,district,train,1,alameda_resstock-amy2018-2021-release-1-538198
zero_net_energy,1.0461002103872843,District,district,train,1,alameda_resstock-amy2018-2021-release-1-538198
electricity_consumption,1.002007567223519,resstock-amy2018-2021-release-1-538198,building,train,1,alameda_resstock-amy2018-2021-release-1-538198
zero_net_energy,1.0461002103872843,resstock-amy2018-2021-release-1-538198,building,train,1,alameda_resstock-amy2018-2021-release-1-538198
carbon_emissions,,resstock-amy2018-2021-release-1-538198,building,train,1,alameda_resstock-amy2018-2021-release-1-538198
cost,,resstock-amy2018-2021-release-1-538198,building,train,1,alameda_resstock-amy2018-2021-release-1-538198
1 - load_factor,0.9893957742248196,District,district,train,2,alameda_resstock-amy2018-2021-release-1-538198
average_daily_peak,1.009519088861258,District,district,train,2,alameda_resstock-amy2018-2021-release-1-538198
carbon_emissions,,District,district,train,2,alameda_resstock-amy2018-2021-release-1-538198
cost,,District,district,train,2,alameda_resstock-amy2018-2021-release-1-538198
electricity_consumption,0.9618568469013512,District,district,train,2,alameda_resstock-amy2018-2021-release-1-538198
peak_demand,1.0037279226891396,District,district,train,2,alameda_resstock-amy2018-2021-release-1-538198
ramping,1.1535617155524378,District,district,train,2,alameda_resstock-amy2018-2021-release-1-538198
zero_net_energy,1.0548919058295496,District,district,train,2,alameda_resstock-amy2018-2021-release-1-538198
electricity_consumption,0.9618568469013512,resstock-amy2018-2021-release-1-538198,building,train,2,alameda_resstock-amy2018-2021-release-1-538198
zero_net_energy,1.0548919058295496,resstock-amy2018-2021-release-1-538198,building,train,2,alameda_resstock-amy2018-2021-release-1-538198
carbon_emissions,,resstock-amy2018-2021-release-1-538198,building,train,2,alameda_resstock-amy2018-2021-release-1-538198
