cost_function,value,name,level,mode,episode,simulation_id
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-192324
electricity_consumption,0.8733712944596044,District,district,train,7,travis_resstock-amy2018-2021-release-1-192324
peak_demand,1.0,District,district,train,7,travis_resstock-amy2018-2021-release-1-192324
ramping,1.0492132080434804,District,district,train,7,travis_resstock-amy2018-2021-release-1-192324
zero_net_energy,1.0926174549221366,District,district,train,7,travis_resstock-amy2018-2021-release-1-192324
electricity_consumption,0.8733712944596044,resstock-amy2018-2021-release-1-192324,building,train,7,travis_resstock-amy2018-2021-release-1-192324
zero_net_energy,1.0926174549221366,resstock-amy2018-2021-release-1-192324,building,train,7,travis_resstock-amy2018-2021-release-1-192324
carbon_emissions,,resstock-amy2018-2021-release-1-192324,building,train,7,travis_resstock-amy2018-2021-release-1-192324
cost,,resstock-amy2018-2021-release-1-192324,building,train,7,travis_resstock-amy2018-2021-release-1-192324
1 - load_factor,0.9809143992681234,District,district,train,8,travis_resstock-amy2018-2021-release-1-192324
average_daily_peak,0.9189050756112948,District,district,train,8,travis_resstock-amy2018-2021-release-1-192324
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-192324
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-192324
electricity_consumption,0.8737688882882331,District,district,train,8,travis_resstock-amy2018-2021-release-1-192324
peak_demand,1.0,District,district,train,8,travis_resstock-amy2018-2021-release-1-192324
ramping,1.03710487277775,District,district,train,8,travis_resstock-amy2018-2021-release-1-192324
zero_net_energy,1.088373973239681,District,district,train,8,travis_resstock-amy2018-2021-release-1-192324
electricity_consumption,0.8737688882882331,resstock-amy2018-2021-release-1-192324,building,train,8,travis_resstock-amy2018-2021-release-1-192324
zero_net_energy,1.088373973239681,resstock-amy2018-2021-release-1-192324,building,train,8,travis_resstock-amy2018-2021-release-1-192324
carbon_emissions,,resstock-amy2018-2021-release-1-192324,building,train,8,travis_resstock-amy2018-2021-release-1-192324
cost,,resstock-amy2018-2021-release-1-192324,building,train,8,travis_resstock-amy2018-2021-release-1-192324
1 - load_factor,0.9830608528255146,District,district,train,9,travis_resstock-amy2018-2021-release-1-192324
average_daily_peak,0.9189800029519194,District,district,train,9,travis_resstock-amy2018-2021-release-1-192324
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-192324
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-192324
electricity_consumption,0.873005917693202,District,district,train,9,travis_resstock-amy2018-2021-release-1-192324
peak_demand,1.0,District,district,train,9,travis_resstock-amy2018-2021-release-1-192324
ramping,1.0224465081579557,District,district,train,9,travis_resstock-amy2018-2021-release-1-192324
zero_net_energy,1.08582703836767,District,district,train,9,travis_resstock-amy2018-2021-release-1-192324
electricity_consumption,0.873005917693202,resstock-amy2018-2021-release-1-192324,building,train,9,travis_resstock-amy2018-2021-release-1-192324
zero_net_energy,1.08582703836767,resstock-amy2018-2021-release-1-192324,building,train,9,travis_resstock-amy2018-2021-release-1-192324
carbon_emissions,,resstock-amy2018-2021-release-1-192324,building,train,9,travis_resstock-amy2018-2021-release-1-192324
cost,,resstock-amy2018-2021-release-1-192324,building,train,9,travis_resstock-amy2018-2021-release-1-192324
1 - load_factor,0.9855583883738188,District,district,train,10,travis_resstock-amy2018-2021-release-1-192324
average_daily_peak,0.9225073361210954,District,district,train,10,travis_resstock-amy2018-2021-release-1-192324
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-192324
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-192324
electricity_consumption,0.8732454980394043,District,district,train,10,travis_resstock-amy2018-2021-release-1-192324
peak_demand,1.0059743943675847,District,district,train,10,travis_resstock-amy2018-2021-release-1-192324
ramping,1.0443857231030256,District,district,train,10,travis_resstock-amy2018-2021-release-1-192324
zero_net_energy,1.0865785276188797,District,district,train,10,travis_resstock-amy2018-2021-release-1-192324
electricity_consumption,0.8732454980394043,resstock-amy2018-2021-release-1-192324,building,train,10,travis_resstock-amy2018-2021-release-1-192324
zero_net_energy,1.0865785276188797,resstock-amy2018-2021-release-1-192324,building,train,10,travis_resstock-amy2018-2021-release-1-192324
carbon_emissions,,resstock-amy2018-2021-release-1-192324,building,train,10,travis_resstock-amy2018-2021-release-1-192324
cost,,resstock-amy2018-2021-release-1-192324,building,train,10,travis_resstock-amy2018-2021-release-1-192324
