cost_function,value,name,level,mode,episode,simulation_id
cost,,resstock-amy2018-2021-release-1-174488,building,train,9,alameda_resstock-amy2018-2021-release-1-174488
1 - load_factor,0.9950484417747028,District,district,train,10,alameda_resstock-amy2018-2021-release-1-174488
average_daily_peak,0.9793740845971236,District,district,train,10,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-174488
cost,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.9328727115264358,District,district,train,10,alameda_resstock-amy2018-2021-release-1-174488
peak_demand,1.004357937827069,District,district,train,10,alameda_resstock-amy2018-2021-release-1-174488
ramping,1.081332724679951,District,district,train,10,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.0667561474793077,District,district,train,10,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.9328727115264358,resstock-amy2018-2021-release-1-174488,building,train,10,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.0667561474793077,resstock-amy2018-2021-release-1-174488,building,train,10,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,resstock-amy2018-2021-release-1-174488,building,train,10,alameda_resstock-amy2018-2021-release-1-174488
cost,,resstock-amy2018-2021-release-1-174488,building,train,10,alameda_resstock-amy2018-2021-release-1-174488
1 - load_factor,0.99516397200502,District,district,train,11,alameda_resstock-amy2018-2021-release-1-174488
average_daily_peak,0.9821538672599756,District,district,train,11,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,District,district,train,11,alameda_resstock-amy2018-2021-release-1-174488
cost,,District,district,train,11,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.9364505249934294,District,district,train,11,alameda_resstock-amy2018-2021-release-1-174488
peak_demand,1.004357937827069,District,district,train,11,alameda_resstock-amy2018-2021-release-1-174488
ramping,1.0860358482114394,District,district,train,11,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.0656247473180316,District,district,train,11,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.9364505249934294,resstock-amy2018-2021-release-1-174488,building,train,11,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.0656247473180316,resstock-amy2018-2021-release-1-174488,building,train,11,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,resstock-amy2018-2021-release-1-174488,building,train,11,alameda_resstock-amy2018-2021-release-1-174488
cost,,resstock-amy2018-2021-release-1-174488,building,train,11,alameda_resstock-amy2018-2021-release-1-174488
1 - load_factor,0.9952620931325118,District,district,train,12,alameda_resstock-amy2018-2021-release-1-174488
average_daily_peak,0.9831848342453242,District,district,train,12,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,District,district,train,12,alameda_resstock-amy2018-2021-release-1-174488
cost,,District,district,train,12,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.936041981243586,District,district,train,12,alameda_resstock-amy2018-2021-release-1-174488
peak_demand,1.004357937827069,District,district,train,12,alameda_resstock-amy2018-2021-release-1-174488
ramping,1.0723863918730516,District,district,train,12,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.064474988515844,District,district,train,12,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.936041981243586,resstock-amy2018-2021-release-1-174488,building,train,12,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.064474988515844,resstock-amy2018-2021-release-1-174488,building,train,12,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,resstock-amy2018-2021-release-1-174488,building,train,12,alameda_resstock-amy2018-2021-release-1-174488
cost,,resstock-amy2018-2021-release-1-174488,building,train,12,alameda_resstock-amy2018-2021-release-1-174488
1 - load_factor,0.9948885864593884,District,district,train,13,alameda_resstock-amy2018-2021-release-1-174488
average_daily_peak,0.9925297688267576,District,district,train,13,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,District,district,train,13,alameda_resstock-amy2018-2021-release-1-174488
cost,,District,district,train,13,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.9411280725218392,District,district,train,13,alameda_resstock-amy2018-2021-release-1-174488
peak_demand,1.004357937827069,District,district,train,13,alameda_resstock-amy2018-2021-release-1-174488
ramping,1.0873587983412636,District,district,train,13,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.0682711044177648,District,district,train,13,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.9411280725218392,resstock-amy2018-2021-release-1-174488,building,train,13,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.0682711044177648,resstock-amy2018-2021-release-1-174488,building,train,13,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,resstock-amy2018-2021-release-1-174488,building,train,13,alameda_resstock-amy2018-2021-release-1-174488
cost,,resstock-amy2018-2021-release-1-174488,building,train,13,alameda_resstock-amy2018-2021-release-1-174488
1 - load_factor,0.9951984251369084,District,district,train,14,alameda_resstock-amy2018-2021-release-1-174488
average_daily_peak,0.9875586110478106,District,district,train,14,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,District,district,train,14,alameda_resstock-amy2018-2021-release-1-174488
cost,,District,district,train,14,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.9377750301225788,District,district,train,14,alameda_resstock-amy2018-2021-release-1-174488
peak_demand,1.004357937827069,District,district,train,14,alameda_resstock-amy2018-2021-release-1-174488
ramping,1.0759351035643308,District,district,train,14,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.0650526084310752,District,district,train,14,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.9377750301225788,resstock-amy2018-2021-release-1-174488,building,train,14,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.0650526084310752,resstock-amy2018-2021-release-1-174488,building,train,14,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,resstock-amy2018-2021-release-1-174488,building,train,14,alameda_resstock-amy2018-2021-release-1-174488
cost,,resstock-amy2018-2021-release-1-174488,building,train,14,alameda_resstock-amy2018-2021-release-1-174488
1 - load_factor,0.9988343634450214,District,district,test,0,alameda_resstock-amy2018-2021-release-1-174488
average_daily_peak,0.9690506998728229,District,district,test,0,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,District,district,test,0,alameda_resstock-amy2018-2021-release-1-174488
cost,,District,district,test,0,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.932327911833054,District,district,test,0,alameda_resstock-amy2018-2021-release-1-174488
peak_demand,1.0446679120303075,District,district,test,0,alameda_resstock-amy2018-2021-release-1-174488
ramping,1.077966855942317,District,district,test,0,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.079006008638833,District,district,test,0,alameda_resstock-amy2018-2021-release-1-174488
electricity_consumption,0.932327911833054,resstock-amy2018-2021-release-1-174488,building,test,0,alameda_resstock-amy2018-2021-release-1-174488
zero_net_energy,1.079006008638833,resstock-amy2018-2021-release-1-174488,building,test,0,alameda_resstock-amy2018-2021-release-1-174488
carbon_emissions,,resstock-amy2018-2021-release-1-174488,building,test,0,alameda_resstock-amy2018-2021-release-1-174488
cost,,resstock-amy2018-2021-release-1-174488,building,test,0,alameda_resstock-amy2018-2021-release-1-174488
