cost_function,value,name,level,mode,episode,simulation_id
average_daily_peak,0.9487839232144828,District,district,train,6,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-100862
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8419011305340308,District,district,train,6,travis_resstock-amy2018-2021-release-1-100862
peak_demand,0.9356816268164552,District,district,train,6,travis_resstock-amy2018-2021-release-1-100862
ramping,1.040424696857727,District,district,train,6,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.1058346553836254,District,district,train,6,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8419011305340308,resstock-amy2018-2021-release-1-100862,building,train,6,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.1058346553836254,resstock-amy2018-2021-release-1-100862,building,train,6,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,resstock-amy2018-2021-release-1-100862,building,train,6,travis_resstock-amy2018-2021-release-1-100862
cost,,resstock-amy2018-2021-release-1-100862,building,train,6,travis_resstock-amy2018-2021-release-1-100862
1 - load_factor,0.9906810779216858,District,district,train,7,travis_resstock-amy2018-2021-release-1-100862
average_daily_peak,0.9507778886679036,District,district,train,7,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-100862
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8438593206564757,District,district,train,7,travis_resstock-amy2018-2021-release-1-100862
peak_demand,0.9134806303811246,District,district,train,7,travis_resstock-amy2018-2021-release-1-100862
ramping,1.0432483097123608,District,district,train,7,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.109480904793682,District,district,train,7,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8438593206564757,resstock-amy2018-2021-release-1-100862,building,train,7,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.109480904793682,resstock-amy2018-2021-release-1-100862,building,train,7,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,resstock-amy2018-2021-release-1-100862,building,train,7,travis_resstock-amy2018-2021-release-1-100862
cost,,resstock-amy2018-2021-release-1-100862,building,train,7,travis_resstock-amy2018-2021-release-1-100862
1 - load_factor,0.9894518967165612,District,district,train,8,travis_resstock-amy2018-2021-release-1-100862
average_daily_peak,0.9484877038730924,District,district,train,8,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-100862
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8411739638606485,District,district,train,8,travis_resstock-amy2018-2021-release-1-100862
peak_demand,0.8948478079135256,District,district,train,8,travis_resstock-amy2018-2021-release-1-100862
ramping,1.0390883325542606,District,district,train,8,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.1098702759036982,District,district,train,8,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8411739638606485,resstock-amy2018-2021-release-1-100862,building,train,8,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.1098702759036982,resstock-amy2018-2021-release-1-100862,building,train,8,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,resstock-amy2018-2021-release-1-100862,building,train,8,travis_resstock-amy2018-2021-release-1-100862
cost,,resstock-amy2018-2021-release-1-100862,building,train,8,travis_resstock-amy2018-2021-release-1-100862
1 - load_factor,0.9902153793460832,District,district,train,9,travis_resstock-amy2018-2021-release-1-100862
average_daily_peak,0.9503767008780531,District,district,train,9,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-100862
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8415192632718167,District,district,train,9,travis_resstock-amy2018-2021-release-1-100862
peak_demand,0.8955274085752954,District,district,train,9,travis_resstock-amy2018-2021-release-1-100862
ramping,1.0416885512746636,District,district,train,9,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.1166832407158258,District,district,train,9,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8415192632718167,resstock-amy2018-2021-release-1-100862,building,train,9,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.1166832407158258,resstock-amy2018-2021-release-1-100862,building,train,9,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,resstock-amy2018-2021-release-1-100862,building,train,9,travis_resstock-amy2018-2021-release-1-100862
cost,,resstock-amy2018-2021-release-1-100862,building,train,9,travis_resstock-amy2018-2021-release-1-100862
1 - load_factor,0.9908559037885332,District,district,train,10,travis_resstock-amy2018-2021-release-1-100862
average_daily_peak,0.9485494536544756,District,district,train,10,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-100862
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8449710938508024,District,district,train,10,travis_resstock-amy2018-2021-release-1-100862
peak_demand,0.9189268412227536,District,district,train,10,travis_resstock-amy2018-2021-release-1-100862
ramping,1.0439100175470282,District,district,train,10,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.1170342016691357,District,district,train,10,travis_resstock-amy2018-2021-release-1-100862
electricity_consumption,0.8449710938508024,resstock-amy2018-2021-release-1-100862,building,train,10,travis_resstock-amy2018-2021-release-1-100862
zero_net_energy,1.1170342016691357,resstock-amy2018-2021-release-1-100862,building,train,10,travis_resstock-amy2018-2021-release-1-100862
carbon_emissions,,resstock-amy2018-2021-release-1-100862,building,train,10,travis_resstock-amy2018-2021-release-1-100862
cost,,resstock-amy2018-2021-release-1-100862,building,train,10,travis_resstock-amy2018-2021-release-1-100862
