cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.9921129122002368,District,district,train,5,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,0.984753739357058,District,district,train,5,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,5,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,5,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8628552727134445,District,district,train,5,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,0.92157066492743,District,district,train,5,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.0541307125908872,District,district,train,5,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1900034269544593,District,district,train,5,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8628552727134445,resstock-amy2018-2021-release-1-159669,building,train,5,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1900034269544593,resstock-amy2018-2021-release-1-159669,building,train,5,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,5,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,5,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9915536609066616,District,district,train,6,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,0.9822107561942542,District,district,train,6,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,6,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,6,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8612995490909178,District,district,train,6,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,0.8944119627758638,District,district,train,6,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.033839684485546,District,district,train,6,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.176364604285015,District,district,train,6,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8612995490909178,resstock-amy2018-2021-release-1-159669,building,train,6,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.176364604285015,resstock-amy2018-2021-release-1-159669,building,train,6,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,6,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,6,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9931037955076982,District,district,train,7,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,0.9938767183949953,District,district,train,7,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,7,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,7,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8639446284749428,District,district,train,7,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,0.9287023814146784,District,district,train,7,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.0268978300687237,District,district,train,7,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1795765008060803,District,district,train,7,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8639446284749428,resstock-amy2018-2021-release-1-159669,building,train,7,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1795765008060803,resstock-amy2018-2021-release-1-159669,building,train,7,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,7,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,7,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.99305916928016,District,district,train,8,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,0.9948687821840816,District,district,train,8,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,8,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,8,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8625070934799287,District,district,train,8,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,0.9280769075802968,District,district,train,8,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.0374277432093215,District,district,train,8,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1985522578489989,District,district,train,8,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8625070934799287,resstock-amy2018-2021-release-1-159669,building,train,8,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1985522578489989,resstock-amy2018-2021-release-1-159669,building,train,8,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,8,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,8,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9922469598610962,District,district,train,9,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,0.9942514114613076,District,district,train,9,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,9,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,9,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8691727081060487,District,district,train,9,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,0.9790809054290122,District,district,train,9,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.0336469654826088,District,district,train,9,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.203839873398984,District,district,train,9,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8691727081060487,resstock-amy2018-2021-release-1-159669,building,train,9,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.203839873398984,resstock-amy2018-2021-release-1-159669,building,train,9,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,9,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,9,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9939371762428512,District,district,train,10,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,0.9965199998728104,District,district,train,10,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8768763731187134,District,district,train,10,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,1.0091001392073855,District,district,train,10,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.041578988634038,District,district,train,10,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1957579481483522,District,district,train,10,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8768763731187134,resstock-amy2018-2021-release-1-159669,building,train,10,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1957579481483522,resstock-amy2018-2021-release-1-159669,building,train,10,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,10,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,10,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9939366776610602,District,district,train,11,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,1.0059004654679755,District,district,train,11,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,11,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,11,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.874955942252306,District,district,train,11,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,1.0091001392073855,District,district,train,11,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.0380160906746865,District,district,train,11,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.193450119741583,District,district,train,11,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.874955942252306,resstock-amy2018-2021-release-1-159669,building,train,11,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.193450119741583,resstock-amy2018-2021-release-1-159669,building,train,11,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,11,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,11,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9930962183665272,District,district,train,12,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,0.9865467175813328,District,district,train,12,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,12,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,12,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8736482810414259,District,district,train,12,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,0.9462066842048,District,district,train,12,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.0291672758459778,District,district,train,12,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1960391383556497,District,district,train,12,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8736482810414259,resstock-amy2018-2021-release-1-159669,building,train,12,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1960391383556497,resstock-amy2018-2021-release-1-159669,building,train,12,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,12,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,12,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9926501118784926,District,district,train,13,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,1.004761669848616,District,district,train,13,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,13,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,13,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8806050278020855,District,district,train,13,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,0.9867456381317222,District,district,train,13,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.0529384439772564,District,district,train,13,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1952552069444422,District,district,train,13,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8806050278020855,resstock-amy2018-2021-release-1-159669,building,train,13,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1952552069444422,resstock-amy2018-2021-release-1-159669,building,train,13,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,13,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,13,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9917344575393424,District,district,train,14,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,1.0084773635288906,District,district,train,14,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,train,14,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,train,14,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8895817480960175,District,district,train,14,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,0.8862336591017715,District,district,train,14,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.0633224024684598,District,district,train,14,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1916823356152015,District,district,train,14,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8895817480960175,resstock-amy2018-2021-release-1-159669,building,train,14,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,1.1916823356152015,resstock-amy2018-2021-release-1-159669,building,train,14,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,train,14,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,train,14,alameda_resstock-amy2018-2021-release-1-159669
1 - load_factor,0.9292037076491092,District,district,test,0,alameda_resstock-amy2018-2021-release-1-159669
average_daily_peak,1.0214345025286657,District,district,test,0,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,District,district,test,0,alameda_resstock-amy2018-2021-release-1-159669
cost,,District,district,test,0,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8718266641676952,District,district,test,0,alameda_resstock-amy2018-2021-release-1-159669
peak_demand,1.009219309240053,District,district,test,0,alameda_resstock-amy2018-2021-release-1-159669
ramping,1.028460795201623,District,district,test,0,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,3.3353449612114896,District,district,test,0,alameda_resstock-amy2018-2021-release-1-159669
electricity_consumption,0.8718266641676952,resstock-amy2018-2021-release-1-159669,building,test,0,alameda_resstock-amy2018-2021-release-1-159669
zero_net_energy,3.3353449612114896,resstock-amy2018-2021-release-1-159669,building,test,0,alameda_resstock-amy2018-2021-release-1-159669
carbon_emissions,,resstock-amy2018-2021-release-1-159669,building,test,0,alameda_resstock-amy2018-2021-release-1-159669
cost,,resstock-amy2018-2021-release-1-159669,building,test,0,alameda_resstock-amy2018-2021-release-1-159669
