cost_function,value,name,level,mode,episode,simulation_id
1 - load_factor,0.990530292337136,District,district,train,6,travis_resstock-amy2018-2021-release-1-192120
average_daily_peak,0.9256611608880247,District,district,train,6,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-192120
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.9000049055263943,District,district,train,6,travis_resstock-amy2018-2021-release-1-192120
peak_demand,0.987390018623306,District,district,train,6,travis_resstock-amy2018-2021-release-1-192120
ramping,1.0366636443172914,District,district,train,6,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.074182837679712,District,district,train,6,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.9000049055263943,resstock-amy2018-2021-release-1-192120,building,train,6,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.074182837679712,resstock-amy2018-2021-release-1-192120,building,train,6,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,resstock-amy2018-2021-release-1-192120,building,train,6,travis_resstock-amy2018-2021-release-1-192120
cost,,resstock-amy2018-2021-release-1-192120,building,train,6,travis_resstock-amy2018-2021-release-1-192120
1 - load_factor,0.991503910334488,District,district,train,7,travis_resstock-amy2018-2021-release-1-192120
average_daily_peak,0.9259267379488172,District,district,train,7,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-192120
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.8963445114411492,District,district,train,7,travis_resstock-amy2018-2021-release-1-192120
peak_demand,0.987390018623306,District,district,train,7,travis_resstock-amy2018-2021-release-1-192120
ramping,1.0283896737894818,District,district,train,7,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.0768593910014994,District,district,train,7,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.8963445114411492,resstock-amy2018-2021-release-1-192120,building,train,7,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.0768593910014994,resstock-amy2018-2021-release-1-192120,building,train,7,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,resstock-amy2018-2021-release-1-192120,building,train,7,travis_resstock-amy2018-2021-release-1-192120
cost,,resstock-amy2018-2021-release-1-192120,building,train,7,travis_resstock-amy2018-2021-release-1-192120
1 - load_factor,0.992238992184376,District,district,train,8,travis_resstock-amy2018-2021-release-1-192120
average_daily_peak,0.9192548076705344,District,district,train,8,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-192120
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.8960349329844506,District,district,train,8,travis_resstock-amy2018-2021-release-1-192120
peak_demand,0.987390018623306,District,district,train,8,travis_resstock-amy2018-2021-release-1-192120
ramping,1.0239837850810296,District,district,train,8,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.0806868298595949,District,district,train,8,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.8960349329844506,resstock-amy2018-2021-release-1-192120,building,train,8,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.0806868298595949,resstock-amy2018-2021-release-1-192120,building,train,8,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,resstock-amy2018-2021-release-1-192120,building,train,8,travis_resstock-amy2018-2021-release-1-192120
cost,,resstock-amy2018-2021-release-1-192120,building,train,8,travis_resstock-amy2018-2021-release-1-192120
1 - load_factor,0.9916885908731136,District,district,train,9,travis_resstock-amy2018-2021-release-1-192120
average_daily_peak,0.9240644602349756,District,district,train,9,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-192120
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.8999489296151484,District,district,train,9,travis_resstock-amy2018-2021-release-1-192120
peak_demand,0.987390018623306,District,district,train,9,travis_resstock-amy2018-2021-release-1-192120
ramping,1.0412876892149194,District,district,train,9,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.0770881344102208,District,district,train,9,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.8999489296151484,resstock-amy2018-2021-release-1-192120,building,train,9,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.0770881344102208,resstock-amy2018-2021-release-1-192120,building,train,9,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,resstock-amy2018-2021-release-1-192120,building,train,9,travis_resstock-amy2018-2021-release-1-192120
cost,,resstock-amy2018-2021-release-1-192120,building,train,9,travis_resstock-amy2018-2021-release-1-192120
1 - load_factor,0.9914128066486084,District,district,train,10,travis_resstock-amy2018-2021-release-1-192120
average_daily_peak,0.9149066762917646,District,district,train,10,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-192120
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.8992927299783842,District,district,train,10,travis_resstock-amy2018-2021-release-1-192120
peak_demand,0.9873900186233059,District,district,train,10,travis_resstock-amy2018-2021-release-1-192120
ramping,1.0405572630927133,District,district,train,10,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.0756505790035873,District,district,train,10,travis_resstock-amy2018-2021-release-1-192120
electricity_consumption,0.8992927299783842,resstock-amy2018-2021-release-1-192120,building,train,10,travis_resstock-amy2018-2021-release-1-192120
zero_net_energy,1.0756505790035873,resstock-amy2018-2021-release-1-192120,building,train,10,travis_resstock-amy2018-2021-release-1-192120
carbon_emissions,,resstock-amy2018-2021-release-1-192120,building,train,10,travis_resstock-amy2018-2021-release-1-192120
cost,,resstock-amy2018-2021-release-1-192120,building,train,10,travis_resstock-amy2018-2021-release-1-192120
