cost_function,value,name,level,mode,episode,simulation_id
carbon_emissions,,District,district,train,3,travis_resstock-amy2018-2021-release-1-120089
cost,,District,district,train,3,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7330843976663175,District,district,train,3,travis_resstock-amy2018-2021-release-1-120089
peak_demand,1.0530419572433165,District,district,train,3,travis_resstock-amy2018-2021-release-1-120089
ramping,1.017795301389278,District,district,train,3,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-58.768001117821385,District,district,train,3,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7330843976663175,resstock-amy2018-2021-release-1-120089,building,train,3,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-58.768001117821385,resstock-amy2018-2021-release-1-120089,building,train,3,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,resstock-amy2018-2021-release-1-120089,building,train,3,travis_resstock-amy2018-2021-release-1-120089
cost,,resstock-amy2018-2021-release-1-120089,building,train,3,travis_resstock-amy2018-2021-release-1-120089
1 - load_factor,0.9874942447396512,District,district,train,4,travis_resstock-amy2018-2021-release-1-120089
average_daily_peak,0.8624902903922306,District,district,train,4,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,District,district,train,4,travis_resstock-amy2018-2021-release-1-120089
cost,,District,district,train,4,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7332689924891195,District,district,train,4,travis_resstock-amy2018-2021-release-1-120089
peak_demand,1.0714598980167465,District,district,train,4,travis_resstock-amy2018-2021-release-1-120089
ramping,1.0098545551740428,District,district,train,4,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-61.62284163456692,District,district,train,4,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7332689924891195,resstock-amy2018-2021-release-1-120089,building,train,4,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-61.62284163456692,resstock-amy2018-2021-release-1-120089,building,train,4,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,resstock-amy2018-2021-release-1-120089,building,train,4,travis_resstock-amy2018-2021-release-1-120089
cost,,resstock-amy2018-2021-release-1-120089,building,train,4,travis_resstock-amy2018-2021-release-1-120089
1 - load_factor,0.9869423466145384,District,district,train,5,travis_resstock-amy2018-2021-release-1-120089
average_daily_peak,0.8654996862838524,District,district,train,5,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,District,district,train,5,travis_resstock-amy2018-2021-release-1-120089
cost,,District,district,train,5,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7375357720516968,District,district,train,5,travis_resstock-amy2018-2021-release-1-120089
peak_demand,1.1186544944084331,District,district,train,5,travis_resstock-amy2018-2021-release-1-120089
ramping,1.0144360217141857,District,district,train,5,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-62.77202239875093,District,district,train,5,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7375357720516968,resstock-amy2018-2021-release-1-120089,building,train,5,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-62.77202239875093,resstock-amy2018-2021-release-1-120089,building,train,5,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,resstock-amy2018-2021-release-1-120089,building,train,5,travis_resstock-amy2018-2021-release-1-120089
cost,,resstock-amy2018-2021-release-1-120089,building,train,5,travis_resstock-amy2018-2021-release-1-120089
1 - load_factor,0.9868077523149578,District,district,train,6,travis_resstock-amy2018-2021-release-1-120089
average_daily_peak,0.8571339550809918,District,district,train,6,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,District,district,train,6,travis_resstock-amy2018-2021-release-1-120089
cost,,District,district,train,6,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7354158700588606,District,district,train,6,travis_resstock-amy2018-2021-release-1-120089
peak_demand,1.1078405983093864,District,district,train,6,travis_resstock-amy2018-2021-release-1-120089
ramping,1.0069121053116543,District,district,train,6,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-63.014792969335545,District,district,train,6,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7354158700588606,resstock-amy2018-2021-release-1-120089,building,train,6,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-63.014792969335545,resstock-amy2018-2021-release-1-120089,building,train,6,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,resstock-amy2018-2021-release-1-120089,building,train,6,travis_resstock-amy2018-2021-release-1-120089
cost,,resstock-amy2018-2021-release-1-120089,building,train,6,travis_resstock-amy2018-2021-release-1-120089
1 - load_factor,0.9853439957709638,District,district,train,7,travis_resstock-amy2018-2021-release-1-120089
average_daily_peak,0.8700760377119088,District,district,train,7,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,District,district,train,7,travis_resstock-amy2018-2021-release-1-120089
cost,,District,district,train,7,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.741469980114355,District,district,train,7,travis_resstock-amy2018-2021-release-1-120089
peak_demand,0.999741600917998,District,district,train,7,travis_resstock-amy2018-2021-release-1-120089
ramping,1.0213975878418282,District,district,train,7,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-66.32341610953792,District,district,train,7,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.741469980114355,resstock-amy2018-2021-release-1-120089,building,train,7,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-66.32341610953792,resstock-amy2018-2021-release-1-120089,building,train,7,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,resstock-amy2018-2021-release-1-120089,building,train,7,travis_resstock-amy2018-2021-release-1-120089
cost,,resstock-amy2018-2021-release-1-120089,building,train,7,travis_resstock-amy2018-2021-release-1-120089
1 - load_factor,0.985202383377841,District,district,train,8,travis_resstock-amy2018-2021-release-1-120089
average_daily_peak,0.8679256009882407,District,district,train,8,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,District,district,train,8,travis_resstock-amy2018-2021-release-1-120089
cost,,District,district,train,8,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7406658309546073,District,district,train,8,travis_resstock-amy2018-2021-release-1-120089
peak_demand,1.0071312123272058,District,district,train,8,travis_resstock-amy2018-2021-release-1-120089
ramping,1.0255985967476864,District,district,train,8,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-65.50297310601027,District,district,train,8,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7406658309546073,resstock-amy2018-2021-release-1-120089,building,train,8,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-65.50297310601027,resstock-amy2018-2021-release-1-120089,building,train,8,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,resstock-amy2018-2021-release-1-120089,building,train,8,travis_resstock-amy2018-2021-release-1-120089
cost,,resstock-amy2018-2021-release-1-120089,building,train,8,travis_resstock-amy2018-2021-release-1-120089
1 - load_factor,0.9859915758447232,District,district,train,9,travis_resstock-amy2018-2021-release-1-120089
average_daily_peak,0.869904667000605,District,district,train,9,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,District,district,train,9,travis_resstock-amy2018-2021-release-1-120089
cost,,District,district,train,9,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7411219295043516,District,district,train,9,travis_resstock-amy2018-2021-release-1-120089
peak_demand,0.9777439080931984,District,district,train,9,travis_resstock-amy2018-2021-release-1-120089
ramping,1.0266772333741427,District,district,train,9,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-66.73060230625023,District,district,train,9,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7411219295043516,resstock-amy2018-2021-release-1-120089,building,train,9,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-66.73060230625023,resstock-amy2018-2021-release-1-120089,building,train,9,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,resstock-amy2018-2021-release-1-120089,building,train,9,travis_resstock-amy2018-2021-release-1-120089
cost,,resstock-amy2018-2021-release-1-120089,building,train,9,travis_resstock-amy2018-2021-release-1-120089
1 - load_factor,0.9857079613785836,District,district,train,10,travis_resstock-amy2018-2021-release-1-120089
average_daily_peak,0.8681583462845002,District,district,train,10,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,District,district,train,10,travis_resstock-amy2018-2021-release-1-120089
cost,,District,district,train,10,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7407657050100785,District,district,train,10,travis_resstock-amy2018-2021-release-1-120089
peak_demand,0.9529783754363459,District,district,train,10,travis_resstock-amy2018-2021-release-1-120089
ramping,1.0261224307998777,District,district,train,10,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-65.95202040136486,District,district,train,10,travis_resstock-amy2018-2021-release-1-120089
electricity_consumption,0.7407657050100785,resstock-amy2018-2021-release-1-120089,building,train,10,travis_resstock-amy2018-2021-release-1-120089
zero_net_energy,-65.95202040136486,resstock-amy2018-2021-release-1-120089,building,train,10,travis_resstock-amy2018-2021-release-1-120089
carbon_emissions,,resstock-amy2018-2021-release-1-120089,building,train,10,travis_resstock-amy2018-2021-release-1-120089
cost,,resstock-amy2018-2021-release-1-120089,building,train,10,travis_resstock-amy2018-2021-release-1-120089
