cost_function,value,name,level,mode,episode,simulation_id
electricity_consumption,0.8947914925728041,resstock-amy2018-2021-release-1-177451,building,train,7,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0530908998946065,resstock-amy2018-2021-release-1-177451,building,train,7,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,train,7,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,train,7,alameda_resstock-amy2018-2021-release-1-177451
1 - load_factor,1.0007870153131504,District,district,train,8,alameda_resstock-amy2018-2021-release-1-177451
average_daily_peak,0.9707117447152772,District,district,train,8,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,District,district,train,8,alameda_resstock-amy2018-2021-release-1-177451
cost,,District,district,train,8,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8843833469060997,District,district,train,8,alameda_resstock-amy2018-2021-release-1-177451
peak_demand,1.0,District,district,train,8,alameda_resstock-amy2018-2021-release-1-177451
ramping,1.0184822700984757,District,district,train,8,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0635710010527692,District,district,train,8,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8843833469060997,resstock-amy2018-2021-release-1-177451,building,train,8,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0635710010527692,resstock-amy2018-2021-release-1-177451,building,train,8,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,train,8,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,train,8,alameda_resstock-amy2018-2021-release-1-177451
1 - load_factor,1.0000546793634355,District,district,train,9,alameda_resstock-amy2018-2021-release-1-177451
average_daily_peak,0.9640255774983574,District,district,train,9,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,District,district,train,9,alameda_resstock-amy2018-2021-release-1-177451
cost,,District,district,train,9,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8862474681475933,District,district,train,9,alameda_resstock-amy2018-2021-release-1-177451
peak_demand,1.0,District,district,train,9,alameda_resstock-amy2018-2021-release-1-177451
ramping,1.0405967065145774,District,district,train,9,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0731139622092034,District,district,train,9,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8862474681475933,resstock-amy2018-2021-release-1-177451,building,train,9,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0731139622092034,resstock-amy2018-2021-release-1-177451,building,train,9,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,train,9,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,train,9,alameda_resstock-amy2018-2021-release-1-177451
1 - load_factor,0.9999804593716872,District,district,train,10,alameda_resstock-amy2018-2021-release-1-177451
average_daily_peak,0.970653905198863,District,district,train,10,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-177451
cost,,District,district,train,10,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8912932891391446,District,district,train,10,alameda_resstock-amy2018-2021-release-1-177451
peak_demand,1.0,District,district,train,10,alameda_resstock-amy2018-2021-release-1-177451
ramping,1.039550257061496,District,district,train,10,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0745925075944027,District,district,train,10,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8912932891391446,resstock-amy2018-2021-release-1-177451,building,train,10,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0745925075944027,resstock-amy2018-2021-release-1-177451,building,train,10,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,train,10,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,train,10,alameda_resstock-amy2018-2021-release-1-177451
1 - load_factor,1.0003475255286651,District,district,train,11,alameda_resstock-amy2018-2021-release-1-177451
average_daily_peak,0.9679936133796556,District,district,train,11,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,District,district,train,11,alameda_resstock-amy2018-2021-release-1-177451
cost,,District,district,train,11,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8925057791565661,District,district,train,11,alameda_resstock-amy2018-2021-release-1-177451
peak_demand,1.0,District,district,train,11,alameda_resstock-amy2018-2021-release-1-177451
ramping,1.023968043281979,District,district,train,11,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0699212690855964,District,district,train,11,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8925057791565661,resstock-amy2018-2021-release-1-177451,building,train,11,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0699212690855964,resstock-amy2018-2021-release-1-177451,building,train,11,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,train,11,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,train,11,alameda_resstock-amy2018-2021-release-1-177451
1 - load_factor,1.000453438167785,District,district,train,12,alameda_resstock-amy2018-2021-release-1-177451
average_daily_peak,0.9636526246451844,District,district,train,12,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,District,district,train,12,alameda_resstock-amy2018-2021-release-1-177451
cost,,District,district,train,12,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8887580956125891,District,district,train,12,alameda_resstock-amy2018-2021-release-1-177451
peak_demand,1.0,District,district,train,12,alameda_resstock-amy2018-2021-release-1-177451
ramping,1.0120407581548116,District,district,train,12,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0674875594818216,District,district,train,12,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8887580956125891,resstock-amy2018-2021-release-1-177451,building,train,12,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0674875594818216,resstock-amy2018-2021-release-1-177451,building,train,12,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,train,12,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,train,12,alameda_resstock-amy2018-2021-release-1-177451
1 - load_factor,1.0006042589898172,District,district,train,13,alameda_resstock-amy2018-2021-release-1-177451
average_daily_peak,0.96752232779866,District,district,train,13,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,District,district,train,13,alameda_resstock-amy2018-2021-release-1-177451
cost,,District,district,train,13,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8900604978928999,District,district,train,13,alameda_resstock-amy2018-2021-release-1-177451
peak_demand,1.0,District,district,train,13,alameda_resstock-amy2018-2021-release-1-177451
ramping,1.0264307811728464,District,district,train,13,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0665174940218909,District,district,train,13,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8900604978928999,resstock-amy2018-2021-release-1-177451,building,train,13,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0665174940218909,resstock-amy2018-2021-release-1-177451,building,train,13,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,train,13,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,train,13,alameda_resstock-amy2018-2021-release-1-177451
1 - load_factor,1.0008041244236194,District,district,train,14,alameda_resstock-amy2018-2021-release-1-177451
average_daily_peak,0.975819462260102,District,district,train,14,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,District,district,train,14,alameda_resstock-amy2018-2021-release-1-177451
cost,,District,district,train,14,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8906385735890708,District,district,train,14,alameda_resstock-amy2018-2021-release-1-177451
peak_demand,1.0,District,district,train,14,alameda_resstock-amy2018-2021-release-1-177451
ramping,1.033402006425142,District,district,train,14,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0641409490691571,District,district,train,14,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8906385735890708,resstock-amy2018-2021-release-1-177451,building,train,14,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.0641409490691571,resstock-amy2018-2021-release-1-177451,building,train,14,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,train,14,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,train,14,alameda_resstock-amy2018-2021-release-1-177451
1 - load_factor,0.9911119529212743,District,district,test,0,alameda_resstock-amy2018-2021-release-1-177451
average_daily_peak,0.9776171451007459,District,district,test,0,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,District,district,test,0,alameda_resstock-amy2018-2021-release-1-177451
cost,,District,district,test,0,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8716013237268394,District,district,test,0,alameda_resstock-amy2018-2021-release-1-177451
peak_demand,0.9418754703215252,District,district,test,0,alameda_resstock-amy2018-2021-release-1-177451
ramping,1.0376825065574629,District,district,test,0,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.117121650295686,District,district,test,0,alameda_resstock-amy2018-2021-release-1-177451
electricity_consumption,0.8716013237268394,resstock-amy2018-2021-release-1-177451,building,test,0,alameda_resstock-amy2018-2021-release-1-177451
zero_net_energy,1.117121650295686,resstock-amy2018-2021-release-1-177451,building,test,0,alameda_resstock-amy2018-2021-release-1-177451
carbon_emissions,,resstock-amy2018-2021-release-1-177451,building,test,0,alameda_resstock-amy2018-2021-release-1-177451
cost,,resstock-amy2018-2021-release-1-177451,building,test,0,alameda_resstock-amy2018-2021-release-1-177451
